mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6646681626637777,0.006365486293004583,0.03329873085021973,0.0006699100774900451,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.9199417758369723,0.9165020276593532,0.9211812415514193,0.9192083483492484,0.001979427117752027,3
1.3216956456502278,0.009833957061476205,0.06128096580505371,4.68931627300193e-05,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.9201497192763568,0.9152542372881356,0.9215971716751585,0.9190003760798836,0.0027140310114881225,4
0.9079710642496744,0.020873416920141757,0.04658714930216471,0.0008673416757026234,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.9218132667914327,0.9196215035873974,0.9215971716751585,0.9210106473513294,0.000986226671873875,2
1.67929474512736,0.154610096469513,0.08048780759175618,0.005530658107665874,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.9218132667914327,0.9202453987730062,0.922429031922637,0.9214958991623586,0.0009192769231048932,1
