mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.665259838104248,0.005907297158455856,0.03256384531656901,0.000373316515303627,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.9199417758369723,0.9165020276593532,0.9211812415514193,0.9192083483492484,0.001979427117752027,3
1.3280856609344482,0.01428707274098806,0.06187796592712402,0.000615478781826316,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.9201497192763568,0.9152542372881356,0.9215971716751585,0.9190003760798836,0.0027140310114881225,4
0.8994403680165609,0.019182137687591125,0.04663554827372233,0.00030122941781867633,20,50,"{'max_depth': 20, 'n_estimators': 50}",0.9218132667914327,0.9196215035873974,0.9215971716751585,0.9210106473513294,0.000986226671873875,2
1.6395337581634521,0.09075121369510362,0.07632700602213542,0.0006534212321510364,20,100,"{'max_depth': 20, 'n_estimators': 100}",0.9218132667914327,0.9202453987730062,0.922429031922637,0.9214958991623586,0.0009192769231048932,1
